accd,accddescr,amtcr,amtdr,branchid,branchname,cheqdt,cheqno,co,idn,narr,p_r,runbal,subcode,subdescr,tt,type,vrdt,vrno,acc_year,date_from,date_to
62,CLIENTS,1748438.24,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,,02,69804,Obligation For: 2425646M [Equities] Trade Date 05/06/24,,5288447.39,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2024-06-05T18:30:00Z,V425646,2425,01-04-2024,10-02-2025
62,CLIENTS,231697.08,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,,02,70164,Obligation For: 2425646V [Equities] Trade Date 05/06/24,,5520144.47,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2024-06-05T18:30:00Z,V425646,2425,01-04-2024,10-02-2025
62,CLIENTS,0.0,2360469.41,HO,Branch [HO],1899-12-31T18:30:00Z,,02,71951,Obligation For: 2425647M [Equities] Trade Date 06/06/24,,3159675.06,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2024-06-06T18:30:00Z,V425647,2425,01-04-2024,10-02-2025
62,CLIENTS,33887.11,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,,02,74333,Obligation For: 2425648V [Equities] Trade Date 07/06/24,,3193562.17,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2024-06-09T18:30:00Z,V425648,2425,01-04-2024,10-02-2025
62,CLIENTS,0.0,995354.82,HO,Branch [HO],1899-12-31T18:30:00Z,,02,75632,Obligation For: 2425649M [Equities] Trade Date 10/06/24,,2198207.35,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2024-06-10T18:30:00Z,V425649,2425,01-04-2024,10-02-2025
62,CLIENTS,489470.45,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,,02,80053,Obligation For: 2425650V [Equities] Trade Date 11/06/24,,2687677.8,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2024-06-11T18:30:00Z,V425650,2425,01-04-2024,10-02-2025
62,CLIENTS,0.0,1534525.79,HO,Branch [HO],1899-12-31T18:30:00Z,,02,83740,Obligation For: 2425652M [Equities] Trade Date 13/06/24,,1153152.01,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2024-06-13T18:30:00Z,V425652,2425,01-04-2024,10-02-2025
62,CLIENTS,0.0,294597.08,HO,Branch [HO],1899-12-31T18:30:00Z,,02,89046,Obligation For: 2425654M [Equities] Trade Date 18/06/24,,858554.93,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2024-06-18T18:30:00Z,V425654,2425,01-04-2024,10-02-2025
62,CLIENTS,681761.02,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,,02,89311,Obligation For: 2425654V [Equities] Trade Date 18/06/24,,1540315.95,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2024-06-18T18:30:00Z,V425654,2425,01-04-2024,10-02-2025
62,CLIENTS,1369857.98,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,,02,91721,Obligation For: 2425656M [Equities] Trade Date 20/06/24,,2910173.93,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2024-06-20T18:30:00Z,V425656,2425,01-04-2024,10-02-2025
62,CLIENTS,0.0,977720.45,HO,Branch [HO],1899-12-31T18:30:00Z,,02,95179,Obligation For: 2425657M [Equities] Trade Date 21/06/24,,1932453.48,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2024-06-23T18:30:00Z,V425657,2425,01-04-2024,10-02-2025
62,CLIENTS,1065790.44,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,,02,99959,Obligation For: 2425658M [Equities] Trade Date 24/06/24,,2998243.92,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2024-06-24T18:30:00Z,V425658,2425,01-04-2024,10-02-2025
62,CLIENTS,278232.19,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,,02,100277,Obligation For: 2425658V [Equities] Trade Date 24/06/24,,3276476.11,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2024-06-24T18:30:00Z,V425658,2425,01-04-2024,10-02-2025
62,CLIENTS,0.0,1600000.0,HO,Branch [HO],1899-12-31T18:30:00Z,,02,97574,"Inter Segment Balance Transfer From BSE  To  NFO 
Of Client",,1676476.11,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,IE,J,2024-06-25T18:30:00Z,IE00002,2425,01-04-2024,10-02-2025
62,CLIENTS,0.0,169201.04,HO,Branch [HO],1899-12-31T18:30:00Z,,02,101095,Obligation For: 2425660M [Equities] Trade Date 26/06/24,,1507275.07,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2024-06-26T18:30:00Z,V425660,2425,01-04-2024,10-02-2025
62,CLIENTS,0.0,639621.22,HO,Branch [HO],1899-12-31T18:30:00Z,,02,105804,Obligation For: 2425662M [Equities] Trade Date 28/06/24,,867653.85,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2024-06-30T18:30:00Z,V425662,2425,01-04-2024,10-02-2025
62,CLIENTS,377241.73,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,,02,116162,Obligation For: 2425664V [Equities] Trade Date 02/07/24,,1244895.58,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2024-07-02T18:30:00Z,V425664,2425,01-04-2024,10-02-2025
62,CLIENTS,0.0,1828118.97,HO,Branch [HO],2024-07-04T18:30:00Z,,02,3429,,P,-583223.39,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,XC,C,2024-07-04T18:30:00Z,P/00071,2425,01-04-2024,10-02-2025
62,CLIENTS,269020.84,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,,02,116314,"		Inter Segment Balance Transfer From NFO   To   BSE
		Of Client KEYNOTE FINANCIAL SERVICES LTD",,-314202.55,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,IE,J,2024-07-04T18:30:00Z,IE00002,2425,01-04-2024,10-02-2025
62,CLIENTS,1000000.0,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,,02,116318,"Inter Segment Balance Transfer From NFO  To  BSE 
Of Client",,685797.45,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,IE,J,2024-07-04T18:30:00Z,IE00003,2425,01-04-2024,10-02-2025
62,CLIENTS,828118.97,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,,02,118270,"Inter Segment Balance Transfer From BSE  To  NFO 
Of Client",,1513916.42,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,IE,J,2024-07-04T18:30:00Z,IE00005,2425,01-04-2024,10-02-2025
62,CLIENTS,100000.0,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,,02,118288,"Inter Segment Balance Transfer From NFO  To  BSE 
Of Client",,1613916.42,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,IE,J,2024-07-04T18:30:00Z,IE00009,2425,01-04-2024,10-02-2025
62,CLIENTS,0.0,1513916.42,HO,Branch [HO],1899-12-31T18:30:00Z,,02,119559,Obligation For: 2425666M [Equities] Trade Date 04/07/24,,100000.0,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2024-07-04T18:30:00Z,V425666,2425,01-04-2024,10-02-2025
62,CLIENTS,882730.92,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,,02,122509,Obligation For: 2425667M [Equities] Trade Date 05/07/24,,982730.92,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2024-07-07T18:30:00Z,V425667,2425,01-04-2024,10-02-2025
62,CLIENTS,831354.53,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,,02,122834,Obligation For: 2425667V [Equities] Trade Date 05/07/24,,1814085.45,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2024-07-07T18:30:00Z,V425667,2425,01-04-2024,10-02-2025
62,CLIENTS,0.0,572754.85,HO,Branch [HO],1899-12-31T18:30:00Z,,02,123117,Obligation For: 2425668M [Equities] Trade Date 08/07/24,,1241330.6,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2024-07-08T18:30:00Z,V425668,2425,01-04-2024,10-02-2025
62,CLIENTS,0.0,300000.0,HO,Branch [HO],1899-12-31T18:30:00Z,,02,122200,"Inter Segment Balance Transfer From BSE  To  NFO 
Of Client",,941330.6,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,IE,J,2024-07-08T18:30:00Z,IE00002,2425,01-04-2024,10-02-2025
62,CLIENTS,0.0,922250.66,HO,Branch [HO],1899-12-31T18:30:00Z,,02,127765,Obligation For: 2425669M [Equities] Trade Date 09/07/24,,19079.94,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2024-07-09T18:30:00Z,V425669,2425,01-04-2024,10-02-2025
62,CLIENTS,1828118.0,0.0,HO,Branch [HO],2024-07-10T18:30:00Z,RTGS,02,4580,,R,1847197.94,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,BC,C,2024-07-10T18:30:00Z,R/00006,2425,01-04-2024,10-02-2025
62,CLIENTS,910212.58,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,,02,127239,Obligation For: 2425670M [Equities] Trade Date 10/07/24,,2757410.52,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2024-07-10T18:30:00Z,V425670,2425,01-04-2024,10-02-2025
62,CLIENTS,350355.09,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,,02,127482,Obligation For: 2425670V [Equities] Trade Date 10/07/24,,3107765.61,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2024-07-10T18:30:00Z,V425670,2425,01-04-2024,10-02-2025
62,CLIENTS,0.0,579459.77,HO,Branch [HO],1899-12-31T18:30:00Z,,02,129724,Obligation For: 2425671M [Equities] Trade Date 11/07/24,,2528305.84,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2024-07-11T18:30:00Z,V425671,2425,01-04-2024,10-02-2025
62,CLIENTS,535335.27,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,,02,203679,Obligation For: 2425677M [Equities] Trade Date 22/07/24,,3063641.11,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2024-07-22T18:30:00Z,V425677,2425,01-04-2024,10-02-2025
62,CLIENTS,0.0,573722.58,HO,Branch [HO],1899-12-31T18:30:00Z,,02,145507,Obligation For: 2425678M [Equities] Trade Date 23/07/24,,2489918.53,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2024-07-23T18:30:00Z,V425678,2425,01-04-2024,10-02-2025
62,CLIENTS,378890.84,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,,02,147210,Obligation For: 2425679M [Equities] Trade Date 24/07/24,,2868809.37,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2024-07-24T18:30:00Z,V425679,2425,01-04-2024,10-02-2025
62,CLIENTS,1821393.44,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,,02,150079,Obligation For: 2425680M [Equities] Trade Date 25/07/24,,4690202.81,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2024-07-25T18:30:00Z,V425680,2425,01-04-2024,10-02-2025
62,CLIENTS,0.0,574478.74,HO,Branch [HO],1899-12-31T18:30:00Z,,02,152772,Obligation For: 2425681M [Equities] Trade Date 26/07/24,,4115724.07,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2024-07-28T18:30:00Z,V425681,2425,01-04-2024,10-02-2025
62,CLIENTS,571338.5,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,,02,158811,Obligation For: 2425682M [Equities] Trade Date 29/07/24,,4687062.57,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2024-07-29T18:30:00Z,V425682,2425,01-04-2024,10-02-2025
62,CLIENTS,0.0,1000000.0,HO,Branch [HO],1899-12-31T18:30:00Z,,02,159884,"Inter Segment Balance Transfer From BSE  To  NFO 
Of Client",,3687062.57,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,IE,J,2024-07-30T18:30:00Z,IE00005,2425,01-04-2024,10-02-2025
62,CLIENTS,0.0,1085220.19,HO,Branch [HO],1899-12-31T18:30:00Z,,02,162654,Obligation For: 2425685M [Equities] Trade Date 01/08/24,,2601842.38,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2024-08-01T18:30:00Z,V425685,2425,01-04-2024,10-02-2025
62,CLIENTS,0.0,1000000.0,HO,Branch [HO],1899-12-31T18:30:00Z,,02,163959,"Inter Segment Balance Transfer From BSE  To  NFO 
Of Client",,1601842.38,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,IE,J,2024-08-04T18:30:00Z,IE00002,2425,01-04-2024,10-02-2025
62,CLIENTS,0.0,267963.67,HO,Branch [HO],1899-12-31T18:30:00Z,,02,166473,Obligation For: 2425687M [Equities] Trade Date 05/08/24,,1333878.71,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2024-08-05T18:30:00Z,V425687,2425,01-04-2024,10-02-2025
62,CLIENTS,289258.53,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,,02,169694,Obligation For: 2425688M [Equities] Trade Date 06/08/24,,1623137.24,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2024-08-06T18:30:00Z,V425688,2425,01-04-2024,10-02-2025
62,CLIENTS,1825332.48,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,,02,171037,Obligation For: 2425689M [Equities] Trade Date 07/08/24,,3448469.72,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2024-08-07T18:30:00Z,V425689,2425,01-04-2024,10-02-2025
62,CLIENTS,0.0,1585552.2,HO,Branch [HO],1899-12-31T18:30:00Z,,02,172901,Obligation For: 2425690M [Equities] Trade Date 08/08/24,,1862917.52,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2024-08-08T18:30:00Z,V425690,2425,01-04-2024,10-02-2025
62,CLIENTS,626133.11,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,,02,174876,Obligation For: 2425691M [Equities] Trade Date 09/08/24,,2489050.63,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2024-08-11T18:30:00Z,V425691,2425,01-04-2024,10-02-2025
62,CLIENTS,0.0,601454.87,HO,Branch [HO],1899-12-31T18:30:00Z,,02,175972,Obligation For: 2425692M [Equities] Trade Date 12/08/24,,1887595.76,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2024-08-12T18:30:00Z,V425692,2425,01-04-2024,10-02-2025
62,CLIENTS,0.0,595029.38,HO,Branch [HO],1899-12-31T18:30:00Z,,02,177328,Obligation For: 2425693M [Equities] Trade Date 13/08/24,,1292566.38,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2024-08-13T18:30:00Z,V425693,2425,01-04-2024,10-02-2025
62,CLIENTS,1132587.92,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,,02,180683,Obligation For: 2425695M [Equities] Trade Date 16/08/24,,2425154.3,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2024-08-18T18:30:00Z,V425695,2425,01-04-2024,10-02-2025
62,CLIENTS,462410.68,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,,02,182400,Obligation For: 2425696M [Equities] Trade Date 19/08/24,,2887564.98,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2024-08-19T18:30:00Z,V425696,2425,01-04-2024,10-02-2025
62,CLIENTS,605266.06,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,,02,188907,Obligation For: 2425701M [Equities] Trade Date 26/08/24,,3492831.04,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2024-08-26T18:30:00Z,V425701,2425,01-04-2024,10-02-2025
62,CLIENTS,265647.35,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,,02,190371,Obligation For: 2425702M [Equities] Trade Date 27/08/24,,3758478.39,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2024-08-27T18:30:00Z,V425702,2425,01-04-2024,10-02-2025
62,CLIENTS,652149.45,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,,02,192245,Obligation For: 2425703M [Equities] Trade Date 28/08/24,,4410627.84,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2024-08-28T18:30:00Z,V425703,2425,01-04-2024,10-02-2025
62,CLIENTS,0.0,1377454.24,HO,Branch [HO],1899-12-31T18:30:00Z,,02,195413,Obligation For: 2425704M [Equities] Trade Date 29/08/24,,3033173.6,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2024-08-29T18:30:00Z,V425704,2425,01-04-2024,10-02-2025
62,CLIENTS,0.0,47.95,HO,Branch [HO],1899-12-31T18:30:00Z,,02,197254,Obligation For: 2024086O [BSE] Trade Date 29/08/24,,3033125.65,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2024-08-29T18:30:00Z,V024086,2425,01-04-2024,10-02-2025
62,CLIENTS,0.0,1192921.28,HO,Branch [HO],1899-12-31T18:30:00Z,,02,199333,Obligation For: 2425705M [Equities] Trade Date 30/08/24,,1840204.37,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2024-09-01T18:30:00Z,V425705,2425,01-04-2024,10-02-2025
62,CLIENTS,520075.38,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,,02,199888,Obligation For: 2425706M [Equities] Trade Date 02/09/24,,2360279.75,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2024-09-02T18:30:00Z,V425706,2425,01-04-2024,10-02-2025
62,CLIENTS,0.0,1104892.34,HO,Branch [HO],1899-12-31T18:30:00Z,,02,204583,Obligation For: 2425707M [Equities] Trade Date 03/09/24,,1255387.41,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2024-09-03T18:30:00Z,V425707,2425,01-04-2024,10-02-2025
62,CLIENTS,1069993.63,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,,02,207065,Obligation For: 2425709M [Equities] Trade Date 05/09/24,,2325381.04,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2024-09-05T18:30:00Z,V425709,2425,01-04-2024,10-02-2025
62,CLIENTS,499412.45,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,,02,207300,Obligation For: 2425709V [Equities] Trade Date 05/09/24,,2824793.49,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2024-09-05T18:30:00Z,V425709,2425,01-04-2024,10-02-2025
62,CLIENTS,262316.42,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,,02,210025,Obligation For: 2425710M [Equities] Trade Date 06/09/24,,3087109.91,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2024-09-08T18:30:00Z,V425710,2425,01-04-2024,10-02-2025
62,CLIENTS,0.0,2714610.14,HO,Branch [HO],1899-12-31T18:30:00Z,,02,210427,Obligation For: 2425710V [Equities] Trade Date 06/09/24,,372499.77,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2024-09-08T18:30:00Z,V425710,2425,01-04-2024,10-02-2025
62,CLIENTS,37800.0,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,,02,209833,,,410299.77,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,JV,J,2024-09-08T18:30:00Z,J/00002,2425,01-04-2024,10-02-2025
62,CLIENTS,0.0,366505.9,HO,Branch [HO],1899-12-31T18:30:00Z,,02,211922,Obligation For: 2425711M [Equities] Trade Date 09/09/24,,43793.87,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2024-09-09T18:30:00Z,V425711,2425,01-04-2024,10-02-2025
62,CLIENTS,215096.62,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,,02,213016,Obligation For: 2425712M [Equities] Trade Date 10/09/24,,258890.49,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2024-09-10T18:30:00Z,V425712,2425,01-04-2024,10-02-2025
62,CLIENTS,0.0,247629.0,HO,Branch [HO],1899-12-31T18:30:00Z,,02,214251,Obligation For: 2425713M [Equities] Trade Date 11/09/24,,11261.49,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2024-09-11T18:30:00Z,V425713,2425,01-04-2024,10-02-2025
62,CLIENTS,1214597.55,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,,02,218135,Obligation For: 2425715M [Equities] Trade Date 13/09/24,,1225859.04,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2024-09-16T18:30:00Z,V425715,2425,01-04-2024,10-02-2025
62,CLIENTS,0.0,370306.79,HO,Branch [HO],1899-12-31T18:30:00Z,,02,222430,Obligation For: 2425717M [Equities] Trade Date 17/09/24,,855552.25,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2024-09-18T18:30:00Z,V425717,2425,01-04-2024,10-02-2025
62,CLIENTS,319799.16,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,,02,223958,Obligation For: 2425719M [Equities] Trade Date 19/09/24,,1175351.41,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2024-09-19T18:30:00Z,V425719,2425,01-04-2024,10-02-2025
62,CLIENTS,0.0,368714.31,HO,Branch [HO],1899-12-31T18:30:00Z,,02,229078,Obligation For: 2425720M [Equities] Trade Date 20/09/24,,806637.1,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2024-09-22T18:30:00Z,V425720,2425,01-04-2024,10-02-2025
62,CLIENTS,847848.09,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,,02,229649,Obligation For: 2425721M [Equities] Trade Date 23/09/24,,1654485.19,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2024-09-23T18:30:00Z,V425721,2425,01-04-2024,10-02-2025
62,CLIENTS,151038.78,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,,02,232588,Obligation For: 2425723M [Equities] Trade Date 25/09/24,,1805523.97,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2024-09-25T18:30:00Z,V425723,2425,01-04-2024,10-02-2025
62,CLIENTS,0.0,328960.34,HO,Branch [HO],1899-12-31T18:30:00Z,,02,234314,Obligation For: 2425724M [Equities] Trade Date 26/09/24,,1476563.63,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2024-09-26T18:30:00Z,V425724,2425,01-04-2024,10-02-2025
62,CLIENTS,0.0,1085140.14,HO,Branch [HO],1899-12-31T18:30:00Z,,02,236033,Obligation For: 2425725M [Equities] Trade Date 27/09/24,,391423.49,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2024-09-29T18:30:00Z,V425725,2425,01-04-2024,10-02-2025
62,CLIENTS,28052.35,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,,02,236394,Obligation For: 2425725V [Equities] Trade Date 27/09/24,,419475.84,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2024-09-29T18:30:00Z,V425725,2425,01-04-2024,10-02-2025
62,CLIENTS,566289.45,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,,02,238911,Obligation For: 2425726M [Equities] Trade Date 30/09/24,,985765.29,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2024-09-30T18:30:00Z,V425726,2425,01-04-2024,10-02-2025
62,CLIENTS,0.0,981514.8,HO,Branch [HO],1899-12-31T18:30:00Z,,02,240306,Obligation For: 2425727M [Equities] Trade Date 01/10/24,,4250.49,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2024-10-02T18:30:00Z,V425727,2425,01-04-2024,10-02-2025
62,CLIENTS,0.0,2575000.0,HO,Branch [HO],2024-10-03T18:30:00Z,,02,7449,,P,-2570749.51,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,XC,C,2024-10-03T18:30:00Z,P/00079,2425,01-04-2024,10-02-2025
62,CLIENTS,0.0,885.0,HO,Branch [HO],1899-12-31T18:30:00Z,,02,241605,"Inter Segment Balance Transfer From CDSL To  BSE 
Of Client",,-2571634.51,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,IE,J,2024-10-03T18:30:00Z,IE00004,2425,01-04-2024,10-02-2025
62,CLIENTS,2575635.74,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,,02,244484,"Inter Segment Balance Transfer From BSE  To  NFO 
Of Client",,4001.23,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,IE,J,2024-10-03T18:30:00Z,IE00052,2425,01-04-2024,10-02-2025
62,CLIENTS,0.0,4001.23,HO,Branch [HO],1899-12-31T18:30:00Z,,02,242086,Obligation For: 2425728M [Equities] Trade Date 03/10/24,,0.0,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2024-10-03T18:30:00Z,V425728,2425,01-04-2024,10-02-2025
62,CLIENTS,5163296.38,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,,02,245292,Obligation For: 2425729M [Equities] Trade Date 04/10/24,,5163296.38,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2024-10-06T18:30:00Z,V425729,2425,01-04-2024,10-02-2025
62,CLIENTS,2575000.0,0.0,HO,Branch [HO],2024-10-07T18:30:00Z,RTGS,02,7548,,R,7738296.38,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,BC,C,2024-10-07T18:30:00Z,R/00015,2425,01-04-2024,10-02-2025
62,CLIENTS,0.0,2300000.0,HO,Branch [HO],1899-12-31T18:30:00Z,,02,248125,"Inter Segment Balance Transfer From BSE  To  NFO 
Of Client",,5438296.38,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,IE,J,2024-10-07T18:30:00Z,IE00008,2425,01-04-2024,10-02-2025
62,CLIENTS,0.0,1312075.47,HO,Branch [HO],1899-12-31T18:30:00Z,,02,249734,Obligation For: 2425731M [Equities] Trade Date 08/10/24,,4126220.91,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2024-10-08T18:30:00Z,V425731,2425,01-04-2024,10-02-2025
62,CLIENTS,291870.87,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,,02,250811,Obligation For: 2425732M [Equities] Trade Date 09/10/24,,4418091.78,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2024-10-09T18:30:00Z,V425732,2425,01-04-2024,10-02-2025
62,CLIENTS,0.0,1399326.63,HO,Branch [HO],1899-12-31T18:30:00Z,,02,252823,Obligation For: 2425733M [Equities] Trade Date 10/10/24,,3018765.15,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2024-10-10T18:30:00Z,V425733,2425,01-04-2024,10-02-2025
62,CLIENTS,0.0,1481280.78,HO,Branch [HO],1899-12-31T18:30:00Z,,02,256731,Obligation For: 2425735M [Equities] Trade Date 14/10/24,,1537484.37,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2024-10-14T18:30:00Z,V425735,2425,01-04-2024,10-02-2025
62,CLIENTS,0.0,1535229.31,HO,Branch [HO],1899-12-31T18:30:00Z,,02,258811,Obligation For: 2425736M [Equities] Trade Date 15/10/24,,2255.06,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2024-10-15T18:30:00Z,V425736,2425,01-04-2024,10-02-2025
62,CLIENTS,1219077.14,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,,02,267900,Obligation For: 2425742M [Equities] Trade Date 23/10/24,,1221332.2,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2024-10-23T18:30:00Z,V425742,2425,01-04-2024,10-02-2025
